,alpha,n_dim,n_cals,n_trials,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg,runtime_1std
0,0.1,2,30,100,0.9413599999999999,0.06261885990787133,6.180275016014281,2.4897554269578794,2.687528200176051,0.0004900074005126953,0.0005024353341603863
1,0.1,2,50,100,0.9165600000000002,0.061452506092514264,4.854200440509348,1.6412311429820619,2.3475658657235403,0.0003127574920654297,0.0004695427152713734
2,0.1,2,100,100,0.9049600000000001,0.042199602659817356,4.141018760082074,0.8881775005394914,2.0885947014607518,0.0003306460380554199,0.00047359620104454533
3,0.1,2,300,100,0.9055199999999999,0.024184676674675356,3.947842567619588,0.4433716300021394,2.0576627391594164,0.00029011249542236327,0.0004562332067900331
4,0.1,2,500,100,0.9015,0.021092149911253435,3.867047103510538,0.30994711429896415,2.036970039538697,0.00029878616333007814,0.00045885247596168916
5,0.1,2,1000,100,0.9014400000000002,0.014912756386071067,3.843885322222691,0.19998872941787924,2.0013356483813487,0.0004203534126281738,0.0004964753145223701
6,0.1,10,30,100,0.9387599999999999,0.05516387340726654,970531.6902499023,4376859.77308919,4.692606760704861,0.00039438486099243166,0.0004980163648074166
7,0.1,10,50,100,0.92584,0.053528189495882166,264954.47983692394,1186115.521170085,3.9472463375670666,0.00036026716232299803,0.0004827845890211539
8,0.1,10,100,100,0.9111999999999999,0.03791431061611102,28732.398203411245,32415.630061769967,3.284103052098298,0.0003608250617980957,0.00048355212767637294
9,0.1,10,300,100,0.90378,0.025882243045194233,15900.247225140445,6131.763694813605,2.892738208625233,0.00034101247787475585,0.000477568400096857
10,0.1,10,500,100,0.9016200000000001,0.022447595538376615,14058.099744539424,4535.324875039527,2.816820857697258,0.0004587221145629883,0.0005119612731352151
11,0.1,10,1000,100,0.90404,0.01767719526178383,13394.299741301387,2310.0475075643803,2.7460089076599816,0.0003969264030456543,0.0005008478749827346
