,alpha,n_dim,n_cals,n_trials,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg,runtime_1std
0,0.1,2,30,100,0.9351199999999998,0.06657103443888059,0.764530186296938,0.1977077754816426,2.6758842438475288,0.00026993036270141603,0.0004461661656053585
1,0.1,2,50,100,0.9158400000000002,0.060520756936790036,0.6658029607516123,0.14387642717667393,2.432808971645651,0.0003043699264526367,0.0004691286093742138
2,0.1,2,100,100,0.9015400000000001,0.04054263748876551,0.6059560753004254,0.09184402394633845,2.147348297918372,0.0002910423278808594,0.000457951641383748
3,0.1,2,300,100,0.9020999999999999,0.02452683543724419,0.5917353880488089,0.049984673813965715,2.0572207505185367,0.0003857588768005371,0.0004869006131862988
4,0.1,2,500,100,0.90094,0.0180268150433198,0.5865251764815564,0.03460211865172918,2.0394263257828102,0.0004497075080871582,0.0004996840218480363
5,0.1,4,30,100,0.9266800000000001,0.0620890334987434,1.7650007393066556,0.3642225001542278,3.589001680067625,0.0002854013442993164,0.00045152406616302414
6,0.1,4,50,100,0.9226799999999998,0.05001512498507552,1.6335877730974548,0.25563598248187747,3.0332669209976766,0.00024062395095825195,0.00043036214317112475
7,0.1,4,100,100,0.9081600000000002,0.03602432399354524,1.4737092568157732,0.15372231521420016,2.6362041547551907,0.0002800107002258301,0.0004512938642823015
8,0.1,4,300,100,0.9029200000000002,0.01833343250661883,1.4101911508405263,0.06934487974428123,2.4348124200684556,0.0003313612937927246,0.000474695176414917
9,0.1,4,500,100,0.9032400000000003,0.01520972575609955,1.4043754464688876,0.061623365686337986,2.3800585002473147,0.00037292718887329103,0.000489857379163066
10,0.1,10,30,100,0.92564,0.07007204373451163,5.194705312344146,0.7528431999233434,4.641784112911709,0.00023993015289306641,0.0004291171471984867
11,0.1,10,50,100,0.91566,0.056128319793383105,4.757808603530657,0.5501979107835845,3.8791840988545228,0.0003444838523864746,0.00048435711545127244
12,0.1,10,100,100,0.8982399999999999,0.04359620037192102,4.3308498933346975,0.2854529165233646,3.2711035434785707,0.0002599906921386719,0.00044083137061671503
13,0.1,10,300,100,0.8981600000000002,0.03088025749617874,4.184792910961048,0.1660177689483731,2.9333643063240675,0.0003941202163696289,0.0004973126390498292
14,0.1,10,500,100,0.8947800000000001,0.02588692583705006,4.127433051976619,0.12943966073445928,2.8324786410921177,0.00038990259170532224,0.0004900913067090027
