,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,r1,r2,r3
0,0.13885603243088018,0.7980910486615617,-0.4929182749492523,-0.6411649293968504,0.8406067127833832,-0.2650649968885794,0.7691357793100331,-0.47996464271220896,-0.8252919608308644,-0.8509750806815649,-1.4241676001875991,0.24207067028796736,1.4538402371218848,1.9116060670633217,2.6983288359370876,-0.9026543599878197,-0.1877270235798839,0.8314988669316621,-0.7215690823400293,0.8639235499624459,194.53407810142588,178.79416215587608,357.5590001447239
1,2.706687940975501,0.5893696072695719,-1.2094224538918343,-1.4820732754824262,-0.5221301862257478,0.15703917019676786,2.0711713025331107,-0.9311578501566012,-1.547278551246919,1.5151763934435558,0.07485181221561789,-0.5385264535684786,1.0869156177890007,0.27352156747501716,-0.9041388431014801,0.07123139745901451,-1.7406794364873834,1.0625720057333625,-1.1970550048264106,-0.1251749202948624,91.33751091402235,69.00529586394336,76.65254831455003
2,-0.6520888885930607,-0.7847619081277034,0.5532512199847837,0.015618333949603047,0.8902475008365087,0.9022771737866472,0.8545252270666157,-0.21804589539237385,0.17183933979353122,1.0305805856240573,-0.370508098590029,0.5107920885275947,1.80930634973311,-1.405567019178642,1.5192839236417688,-0.9077561801469204,-1.091933900395313,-1.0896330373423884,-0.8476339286190848,-0.6578345538521371,-157.26163224644125,-133.5217336603824,56.36109920605542
3,0.4459477771253033,1.3351126678040974,-0.39280101688114194,0.9669174010754679,-0.7631063534454757,-0.7230731049121446,-0.5517378518322928,-0.17262635300847812,1.0049302940678833,-0.07247771959403507,-1.358256986122487,-0.860523867981239,0.5582321068783032,-0.09216581082147648,0.543339596999048,0.30955564676715147,2.3016748520507746,-0.6069634458726355,0.943193303477794,-0.15650383020921016,109.03875497346692,72.62059661230258,-4.30516190438281
4,-1.3717431292635056,0.8282296901846228,-0.19539035117702397,-0.14994071907910936,0.5913492417584003,-1.433151814524712,-0.15129922023252232,-0.7097889922335351,-0.7239903317426091,-1.1071568168024517,1.090861670603698,1.2960630617813962,-0.6143231440962944,-0.4629395120252583,0.4936548476431509,-0.524662407066803,-1.3957892021924851,1.6087808557343735,0.9788895585567792,-0.36550593698526584,-55.580999449086946,-6.9048471939140255,66.91089357740088
5,0.07811773523601635,0.20165290512925463,0.8168370114309812,-1.0736886589177526,-0.5894523999387185,0.08108254290082371,0.5193587456378881,0.5016850451687882,-1.58242797402364,-1.4042395662615887,-1.0299722747769358,-0.03989438375171192,1.0287689914234805,0.04607922163315134,2.5393816227828614,-0.4806479414882414,1.6733639461525236,0.40023585552677515,0.2483251425158822,-0.13418021067692457,18.41588519514342,-22.04596928026066,193.51623383156152
6,1.0235306441853447,-1.3367254388759306,1.3863493972628433,-0.4545477187434442,-2.1056469418403245,-0.218653277435036,-1.2845842656999693,1.8972886947731116,1.1535903433169254,-1.060605066396601,-0.4118233689636573,0.05225849049748321,1.6957228778108653,0.13192796677195706,-0.08087849786546131,-0.09139955750911445,0.9778155496862003,0.17528677893392386,0.1566937282465246,-0.7170161491279362,-77.03408882259026,147.2770960702616,105.69860552837096
7,0.4766510408005575,-0.09752538374562343,0.23160747416809183,-0.8108939362002497,-1.0079116954282061,0.36681404328544226,0.7070323596107849,-1.7793989305072206,-0.3397590076475238,0.2984518139814398,0.3278110735741233,0.15140304795173262,-0.32038505943679435,0.9524781569528054,0.8648244384910113,-0.7404901063321585,2.084712921231016,1.7159076311326944,-0.9399678291500665,-0.7825985974185891,101.25329259424116,-146.7018798003119,88.00881859873013
8,1.8476600029424488,0.4664559729694125,-0.3539513876737683,-0.148283137927403,-0.32497944426132624,1.0177959690359604,1.216528232549537,0.7533311717782117,-0.3149604124547449,0.19564052831231576,-0.0971895438234364,-0.4338475233525722,0.12677060114211314,0.019258967351125547,0.7670502184927098,-0.007928587453370405,-0.8337472407191158,0.3086752940556164,-1.3358268451505217,-0.8039203442394212,191.8234870257918,4.041266007023332,129.33854654486777
9,-0.5760251704766678,1.4639007861743227,1.1612222731541635,0.7984613389778825,-1.167396980067612,0.1812711595140552,0.4927193465670251,-0.46052342116131384,-0.7458785064361894,-1.1330751730921569,0.5552941900136158,-0.3350378920183519,0.2651070945122431,1.3253089972677385,-0.26216392012514006,-1.5055713410196836,0.32450432237081295,1.9172595345040717,-0.3381867169824685,-1.486162274606616,106.94748484469271,-45.77340201028753,72.80171479217432
